id	preset_id	unit	experience
777	421	euro_regiment_of_horse	0
778	421	euro_regiment_of_horse	0
779	421	euro_carabiniers	0
780	421	spanish_guardias_de_infanteria	0
781	421	euro_line_infantry_spain	0
782	421	euro_line_infantry_spain	0
783	421	euro_line_infantry_spain	0
784	421	spanish_grenadiers	0
785	421	cazadores	0
786	421	cazadores	0
787	421	24_lber_land_cannon	0
788	421	24_lber_land_cannon	0
789	422	euro_generals_bodyguard	0
790	422	euro_heavy_cavalry_sweden	0
791	422	euro_heavy_cavalry_sweden	0
792	422	euro_regiment_of_horse_sweden	0
793	422	euro_grenadiers	0
794	422	euro_line_infantry_sweden	0
795	422	euro_line_infantry_sweden	0
796	422	euro_line_infantry_sweden	0
797	422	euro_line_infantry_sweden	0
798	422	euro_elite_light_infantry	0
799	422	euro_light_infantry	0
800	422	euro_regiment_of_horse_sweden	0
801	422	24_lber_land_cannon	0
802	422	24_lber_land_cannon	0
803	351	euro_generals_bodyguard	1
804	351	euro_regiment_of_horse	0
805	351	euro_light_dragoons	0
806	351	euro_light_dragoons	0
807	351	euro_line_infantry	1
808	351	euro_line_infantry	1
809	351	euro_line_infantry	1
810	351	euro_line_infantry	0
811	351	euro_grenadiers	0
812	351	americas_long_rifle_men	1
813	351	euro_light_infantry	1
814	351	euro_rangers	1
815	351	24_lber_howitzer	0
816	351	24_lber_howitzer	0
817	323	3rd_rate_admiral	0
818	323	2nd_rate	0
819	323	2nd_rate	0
820	323	3rd_rate	0
821	323	3rd_rate	0
822	323	3rd_rate	0
823	323	3rd_rate	0
824	323	4th_rate	0
825	323	5th_rate	0
826	323	5th_rate	0
827	323	6th_rate	0
828	323	6th_rate	0
829	323	6th_rate	0
830	323	brig	0
831	324	3rd_rate_admiral_british	0
832	324	2nd_rate_british	0
833	324	3rd_rate_british	0
834	324	3rd_rate_british	0
835	324	3rd_rate_british	0
836	324	4th_rate_british	0
837	324	4th_rate_british	0
838	324	4th_rate_british	0
839	324	5th_rate_british	0
840	324	5th_rate_british	0
841	324	6th_rate_british	0
842	324	6th_rate_british	0
843	324	6th_rate_british	0
844	324	6th_rate_british	0
845	325	3rd_rate_admiral_french	0
846	325	2nd_rate_french	0
847	325	3rd_rate_french	0
848	325	3rd_rate_french	0
849	325	3rd_rate_french	0
850	325	3rd_rate_french	0
851	325	3rd_rate_french	0
852	325	4th_rate_french	0
853	325	5th_rate_french	0
854	325	5th_rate_french	0
855	325	6th_rate_french	0
856	325	6th_rate_french	0
857	325	6th_rate_french	0
858	325	brig_french	0
859	424	3rd_rate_admiral	0
860	424	2nd_rate	0
861	424	2nd_rate	0
862	424	3rd_rate	0
863	424	3rd_rate	0
864	424	3rd_rate	0
865	424	3rd_rate	0
866	424	4th_rate	0
867	424	5th_rate	0
868	424	5th_rate	0
869	424	6th_rate	0
870	424	6th_rate	0
871	424	6th_rate	0
872	424	brig	0
873	327	3rd_rate_admiral	0
874	327	2nd_rate	0
875	327	2nd_rate	0
876	327	3rd_rate	0
877	327	3rd_rate	0
878	327	3rd_rate	0
879	327	3rd_rate	0
880	327	3rd_rate	0
881	327	galleon_fluyt	0
882	327	galleon_fluyt	0
883	327	6th_rate	0
884	327	6th_rate	0
885	327	6th_rate	0
886	327	6th_rate	0
887	328	3rd_rate_admiral	0
888	328	2nd_rate	0
889	328	2nd_rate	0
890	328	3rd_rate	0
891	328	3rd_rate	0
892	328	3rd_rate	0
893	328	3rd_rate	0
894	328	4th_rate	0
895	328	5th_rate	0
896	328	5th_rate	0
897	328	barbary_xebec	0
898	328	barbary_xebec	0
899	328	barbary_xebec	0
900	328	barbary_xebec	0
901	329	galleon	0
902	329	galleon	0
903	329	galleon	0
904	329	galleon	0
905	329	galleon	0
906	329	galleon	0
907	329	galleon	0
908	329	galleon	0
909	329	galleon_fluyt	0
910	329	galleon_fluyt	0
911	329	galleon_fluyt	0
912	329	galleon_fluyt	0
913	329	galleon_race_built	0
914	329	galleon_race_built	0
915	326	3rd_rate_admiral	0
916	326	2nd_rate	0
917	326	2nd_rate	0
918	326	3rd_rate	0
919	326	3rd_rate	0
920	326	3rd_rate	0
921	326	3rd_rate	0
922	326	4th_rate	0
923	326	5th_rate	0
924	326	5th_rate	0
925	326	6th_rate	0
926	326	6th_rate	0
927	326	6th_rate	0
928	326	brig	0
929	330	3rd_rate_admiral	0
930	330	2nd_rate	0
931	330	2nd_rate	0
932	330	3rd_rate	0
933	330	3rd_rate	0
934	330	3rd_rate	0
935	330	3rd_rate	0
936	330	4th_rate	0
937	330	5th_rate	0
938	330	5th_rate	0
939	330	6th_rate	0
940	330	6th_rate	0
941	330	6th_rate	0
942	330	brig	0
943	331	3rd_rate_admiral_russian	0
944	331	2nd_rate	0
945	331	2nd_rate	0
946	331	3rd_rate_russian	0
947	331	3rd_rate_russian	0
948	331	3rd_rate_russian	0
949	331	3rd_rate_russian	0
950	331	4th_rate	0
951	331	5th_rate_russian	0
952	331	5th_rate_russian	0
953	331	6th_rate_russian	0
954	331	6th_rate_russian	0
955	331	6th_rate_russian	0
956	331	brig	0
957	332	3rd_rate_admiral_spanish	0
958	332	2nd_rate_spanish	0
959	332	2nd_rate_spanish	0
960	332	3rd_rate_spanish	0
961	332	3rd_rate_spanish	0
962	332	3rd_rate_spanish	0
963	332	3rd_rate_spanish	0
964	332	4th_rate_spanish	0
965	332	galleon	0
966	332	galleon	0
967	332	6th_rate_spanish	0
968	332	6th_rate_spanish	0
969	332	6th_rate_spanish	0
970	332	brig_spanish	0
971	333	3rd_rate_admiral	0
972	333	2nd_rate	0
973	333	2nd_rate	0
974	333	3rd_rate	0
975	333	3rd_rate	0
976	333	3rd_rate	0
977	333	3rd_rate	0
978	333	4th_rate	0
979	333	5th_rate	0
980	333	5th_rate	0
981	333	6th_rate	0
982	333	6th_rate	0
983	333	6th_rate	0
984	333	brig	0
986	334	3rd_rate_admiral_american	0
987	334	2nd_rate_american	0
988	334	2nd_rate_american	0
989	334	3rd_rate_american	0
990	334	3rd_rate_american	0
991	334	4th_rate_american	0
992	334	4th_rate_american	0
993	334	4th_rate_american	0
994	334	5th_rate_american	0
995	334	5th_rate_american	0
996	334	6th_rate_american	0
997	334	6th_rate_american	0
998	334	6th_rate_american	0
999	334	6th_rate_american	0
1000	335	1st_rate_admiral	0
1001	335	over_1st_rate	0
1002	335	1st_rate	0
1003	335	3rd_rate	0
1004	335	3rd_rate	0
1005	335	3rd_rate	0
1006	335	3rd_rate	0
1007	335	3rd_rate	0
1008	335	steam_ship	0
1009	335	6th_rate	0
1010	335	6th_rate	0
1011	335	6th_rate	0
1012	335	6th_rate	0
1013	335	rocket_ship	0
1014	336	1st_rate_admiral_british	0
1015	336	over_1st_rate_british	0
1016	336	4th_rate_british	0
1017	336	3rd_rate_british	0
1018	336	3rd_rate_british	0
1019	336	3rd_rate_british	0
1020	336	3rd_rate_british	0
1021	336	steam_ship_british	0
1022	336	steam_ship_british	0
1023	336	6th_rate_british	0
1024	336	6th_rate_british	0
1025	336	6th_rate_british	0
1026	336	6th_rate_british	0
1027	336	rocket_ship_british	0
1028	337	1st_rate_admiral_french	0
1029	337	over_1st_rate_french	0
1030	337	1st_rate_french	0
1031	337	3rd_rate_french	0
1032	337	3rd_rate_french	0
1033	337	3rd_rate_french	0
1034	337	3rd_rate_french	0
1035	337	steam_ship_french	0
1036	337	4th_rate_french	0
1037	337	6th_rate_french	0
1038	337	6th_rate_french	0
1039	337	6th_rate_french	0
1040	337	6th_rate_french	0
1041	337	rocket_ship_french	0
1042	425	1st_rate_admiral	0
1043	425	1st_rate	0
1044	425	1st_rate	0
1045	425	2nd_rate	0
1046	425	3rd_rate	0
1047	425	3rd_rate	0
1048	425	3rd_rate	0
1049	425	3rd_rate	0
1050	425	4th_rate	0
1051	425	4th_rate	0
1052	425	6th_rate	0
1053	425	6th_rate	0
1054	425	6th_rate	0
1055	425	bomb_ketch	0
1056	339	1st_rate_admiral	0
1057	339	over_1st_rate	0
1058	339	1st_rate	0
1059	339	3rd_rate	0
1060	339	3rd_rate	0
1061	339	3rd_rate	0
1062	339	3rd_rate	0
1063	339	3rd_rate	0
1064	339	steam_ship	0
1065	339	6th_rate	0
1066	339	6th_rate	0
1067	339	6th_rate	0
1068	339	6th_rate	0
1069	339	rocket_ship	0
1070	340	1st_rate_admiral	0
1071	340	1st_rate	0
1072	340	1st_rate	0
1073	340	3rd_rate	0
1074	340	3rd_rate	0
1075	340	3rd_rate	0
1076	340	3rd_rate	0
1077	340	3rd_rate	0
1078	340	3rd_rate	0
1079	340	4th_rate	0
1080	340	barbary_xebec	0
1081	340	barbary_xebec	0
1082	340	bomb_ketch	0
1083	340	bomb_ketch	0
1084	341	galleon	0
1085	341	galleon	0
1086	341	galleon	0
1087	341	galleon	0
1088	341	galleon	0
1089	341	galleon	0
1090	341	galleon	0
1091	341	galleon	0
1092	341	galleon_fluyt	0
1093	341	galleon_fluyt	0
1094	341	galleon_fluyt	0
1095	341	galleon_fluyt	0
1096	341	galleon_race_built	0
1097	341	galleon_race_built	0
1098	338	1st_rate_admiral	0
1099	338	over_1st_rate_russian	0
1100	338	1st_rate	0
1101	338	3rd_rate	0
1102	338	3rd_rate	0
1103	338	3rd_rate	0
1104	338	3rd_rate	0
1105	338	3rd_rate	0
1106	338	steam_ship	0
1107	338	6th_rate	0
1108	338	6th_rate	0
1109	338	6th_rate	0
1110	338	6th_rate	0
1111	338	rocket_ship	0
1112	342	1st_rate_admiral	0
1113	342	over_1st_rate	0
1114	342	1st_rate	0
1115	342	3rd_rate	0
1116	342	3rd_rate	0
1117	342	3rd_rate	0
1118	342	3rd_rate	0
1119	342	3rd_rate	0
1120	342	steam_ship	0
1121	342	6th_rate	0
1122	342	6th_rate	0
1123	342	6th_rate	0
1124	342	6th_rate	0
1125	342	rocket_ship	0
1126	343	1st_rate_admiral_russian	0
1127	343	over_1st_rate_russian	0
1128	343	1st_rate	0
1129	343	3rd_rate_russian	0
1130	343	3rd_rate_russian	0
1131	343	3rd_rate_russian	0
1132	343	3rd_rate_russian	0
1133	343	3rd_rate_russian	0
1134	343	steam_ship	0
1135	343	6th_rate_russian	0
1136	343	6th_rate_russian	0
1137	343	6th_rate_russian	0
1138	343	6th_rate_russian	0
1139	343	rocket_ship	0
1140	344	1st_rate_admiral_spanish	0
1141	344	over_1st_rate_spanish	0
1142	344	1st_rate_spanish	0
1143	344	3rd_rate_spanish	0
1144	344	3rd_rate_spanish	0
1145	344	3rd_rate_spanish	0
1146	344	3rd_rate_spanish	0
1147	344	3rd_rate_spanish	0
1148	344	steam_ship_spanish	0
1149	344	6th_rate_spanish	0
1150	344	6th_rate_spanish	0
1151	344	6th_rate_spanish	0
1152	344	6th_rate_spanish	0
1153	344	rocket_ship_spanish	0
1154	345	1st_rate_admiral	0
1155	345	over_1st_rate	0
1156	345	1st_rate	0
1157	345	3rd_rate	0
1158	345	3rd_rate	0
1159	345	3rd_rate	0
1160	345	3rd_rate	0
1161	345	3rd_rate	0
1162	345	steam_ship	0
1163	345	6th_rate	0
1164	345	6th_rate	0
1165	345	6th_rate	0
1166	345	6th_rate	0
1167	345	rocket_ship	0
1168	346	1st_rate_admiral_american	0
1169	346	over_1st_rate_american	0
1170	346	1st_rate_american	0
1171	346	3rd_rate_american	0
1172	346	3rd_rate_american	0
1173	346	4th_rate_american	0
1174	346	4th_rate_american	0
1175	346	4th_rate_american	0
1176	346	steam_ship_american	0
1177	346	american_heavy_frigate	0
1178	346	6th_rate_american	0
1179	346	6th_rate_american	0
1180	346	6th_rate_american	0
1181	346	rocket_ship_american	0
1182	352	3rd_rate_admiral	0
1183	352	2nd_rate	0
1184	352	3rd_rate	0
1185	352	3rd_rate	0
1186	352	4th_rate	0
1187	352	5th_rate	0
1188	352	6th_rate	0
1189	352	sloop	0
1190	353	3rd_rate_admiral_british	0
1191	353	3rd_rate_british	0
1192	353	3rd_rate_british	0
1193	353	4th_rate_british	0
1194	353	4th_rate_british	0
1195	353	5th_rate_british	0
1196	353	6th_rate_british	0
1197	353	brig_british	0
1198	354	3rd_rate_admiral_french	0
1199	354	3rd_rate_french	0
1200	354	3rd_rate_french	0
1201	354	3rd_rate_french	0
1202	354	4th_rate_french	0
1203	354	6th_rate_french	0
1204	354	6th_rate_french	0
1205	354	brig_french	0
1206	426	3rd_rate_admiral	0
1207	426	2nd_rate	0
1208	426	3rd_rate	0
1209	426	3rd_rate	0
1210	426	4th_rate	0
1211	426	5th_rate	0
1212	426	6th_rate	0
1213	426	sloop	0
1214	356	3rd_rate_admiral	0
1215	356	2nd_rate	0
1216	356	3rd_rate	0
1217	356	3rd_rate	0
1218	356	4th_rate	0
1219	356	galleon_fluyt	0
1220	356	6th_rate	0
1221	356	sloop	0
1222	357	3rd_rate_admiral	0
1223	357	2nd_rate	0
1224	357	3rd_rate	0
1225	357	3rd_rate	0
1226	357	4th_rate	0
1227	357	5th_rate	0
1228	357	barbary_xebec	0
1229	357	barbary_xebec	0
1230	358	galleon	0
1231	358	galleon	0
1232	358	galleon	0
1233	358	galleon	0
1234	358	galleon_fluyt	0
1235	358	galleon_fluyt	0
1236	358	galleon_race_built	0
1237	358	galleon_race_built	0
1238	355	3rd_rate_admiral	0
1239	355	2nd_rate	0
1240	355	3rd_rate	0
1241	355	3rd_rate	0
1242	355	4th_rate	0
1243	355	5th_rate	0
1244	355	6th_rate	0
1245	355	sloop	0
1246	359	3rd_rate_admiral	0
1247	359	2nd_rate	0
1248	359	3rd_rate	0
1249	359	3rd_rate	0
1250	359	4th_rate	0
1251	359	5th_rate	0
1252	359	6th_rate	0
1253	359	sloop	0
1254	360	3rd_rate_admiral_russian	0
1255	360	2nd_rate	0
1256	360	3rd_rate_russian	0
1257	360	3rd_rate_russian	0
1258	360	4th_rate	0
1259	360	5th_rate_russian	0
1260	360	6th_rate_russian	0
1261	360	sloop	0
1262	361	3rd_rate_admiral_spanish	0
1263	361	2nd_rate_spanish	0
1264	361	3rd_rate_spanish	0
1265	361	3rd_rate_spanish	0
1266	361	galleon	0
1267	361	galleon	0
1268	361	6th_rate_spanish	0
1269	361	6th_rate_spanish	0
1270	362	3rd_rate_admiral	0
1271	362	2nd_rate	0
1272	362	3rd_rate	0
1273	362	3rd_rate	0
1274	362	4th_rate	0
1275	362	5th_rate	0
1276	362	6th_rate	0
1277	362	sloop	0
1278	363	3rd_rate_admiral_american	0
1279	363	3rd_rate_american	0
1280	363	3rd_rate_american	0
1281	363	3rd_rate_american	0
1282	363	4th_rate_american	0
1283	363	5th_rate_american	0
1284	363	6th_rate_american	0
1285	363	brig_american	0
1286	364	1st_rate_admiral	0
1287	364	2nd_rate	0
1288	364	3rd_rate	0
1289	364	3rd_rate	0
1290	364	steam_ship	0
1291	364	carronade_frigate	0
1292	364	6th_rate	0
1293	364	rocket_ship	0
1294	365	1st_rate_admiral_british	0
1295	365	3rd_rate_british	0
1296	365	3rd_rate_british	0
1297	365	3rd_rate_british	0
1298	365	steam_ship_british	0
1299	365	6th_rate_british	0
1300	365	brig_british	0
1301	365	rocket_ship_british	0
1302	366	1st_rate_admiral_french	0
1303	366	2nd_rate_french	0
1304	366	3rd_rate_french	0
1305	366	3rd_rate_french	0
1306	366	steam_ship_french	0
1307	366	6th_rate_french	0
1308	366	6th_rate_french	0
1309	366	rocket_ship_french	0
1310	427	1st_rate_admiral	0
1311	427	1st_rate	0
1312	427	3rd_rate	0
1313	427	3rd_rate	0
1314	427	3rd_rate	0
1315	427	carronade_frigate	0
1316	427	carronade_frigate	0
1317	427	bomb_ketch	0
1318	368	1st_rate_admiral	0
1319	368	2nd_rate	0
1320	368	3rd_rate	0
1321	368	3rd_rate	0
1322	368	steam_ship	0
1323	368	carronade_frigate	0
1324	368	6th_rate	0
1325	368	rocket_ship	0
1326	369	1st_rate_admiral	0
1327	369	1st_rate	0
1328	369	3rd_rate	0
1329	369	3rd_rate	0
1330	369	3rd_rate	0
1331	369	barbary_xebec	0
1332	369	bomb_ketch	0
1333	369	bomb_ketch	0
1334	370	galleon	0
1335	370	galleon	0
1336	370	galleon	0
1337	370	galleon	0
1338	370	galleon_fluyt	0
1339	370	galleon_fluyt	0
1340	370	galleon_race_built	0
1341	370	galleon_race_built	0
1342	367	1st_rate_admiral	0
1343	367	2nd_rate	0
1344	367	3rd_rate	0
1345	367	3rd_rate	0
1346	367	steam_ship	0
1347	367	carronade_frigate	0
1348	367	6th_rate	0
1349	367	rocket_ship	0
1350	371	1st_rate_admiral	0
1351	371	2nd_rate	0
1352	371	3rd_rate	0
1353	371	3rd_rate	0
1354	371	steam_ship	0
1355	371	carronade_frigate	0
1356	371	6th_rate	0
1357	371	rocket_ship	0
1358	372	1st_rate_admiral	0
1359	372	2nd_rate	0
1360	372	3rd_rate	0
1361	372	3rd_rate	0
1362	372	steam_ship	0
1363	372	carronade_frigate	0
1364	372	6th_rate	0
1365	372	rocket_ship	0
1366	373	1st_rate_admiral_spanish	0
1367	373	2nd_rate_spanish	0
1368	373	3rd_rate_spanish	0
1369	373	3rd_rate_spanish	0
1370	373	steam_ship_spanish	0
1371	373	carronade_frigate_spanish	0
1372	373	6th_rate_spanish	0
1373	373	steam_ship_spanish	0
1374	374	1st_rate_admiral	0
1375	374	2nd_rate	0
1376	374	3rd_rate	0
1377	374	3rd_rate	0
1378	374	steam_ship	0
1379	374	carronade_frigate	0
1380	374	6th_rate	0
1381	374	rocket_ship	0
1382	375	1st_rate_admiral_american	0
1383	375	3rd_rate_american	0
1384	375	3rd_rate_american	0
1385	375	3rd_rate_american	0
1386	375	steam_ship_american	0
1387	375	carronade_frigate	0
1388	375	6th_rate_american	0
1389	375	rocket_ship_american	0
