building	unit	xp	conditions
governors_mansion	episodic_2_24_lber_land_cannon	0	
governors_mansion	episodic_2_colonial_militia	0	
governors_mansion	episodic_2_french_marines	0	
governors_mansion	episodic_2_light_cavalry_colonial	0	
governors_mansion	episodic_2_line_infantry	0	
governors_mansion	episodic_2_native_american_musketeer_auxiliary	0	
governors_mansion	episodic_2_rangers	0	
governors_mansion	euro_light_infantry_barbets	0	
governors_mansion	euro_light_infantry_miquelets	0	
governors_mansion	euro_militia_infantry	0	
governors_mansion	euro_militia_infantry_colonial_militia	0	
governors_mansion	euro_militia_infantry_provincial_infantry	0	
governors_mansion	euro_pikemen_colonial	0	
governors_mansion	euro_republican_conscript_infantry	0	
governors_mansion	gorodskiye_streltsy	0	
governors_mansion	guerillas	0	
governors_mansion	landless_rabble_bhumiya	0	
governors_mansion	maroon_rebels	0	
governors_mansion	musellims	0	
governors_mansion	native_american_archers_auxiliary	0	
governors_mansion	native_american_mounted_musketeers_auxiliary	0	
governors_mansion	native_american_musketeers_auxiliary	0	
governors_mansion	pandours	0	
governors_mansion	pirates	0	
governors_mansion	rapparees	0	
governors_mansion	riskers_of_souls	0	
governors_mansion	sp_ed_dahomey_amazon	0	
governors_mansion	sp_ed_ghoorkas	0	
governors_mansion	sp_ed_guerillas	0	
governors_mansion	steppe_cavalry_kalmuks	0	
governors_mansion	steppe_cavalry_tatars_crimean	0	
governors_mansion	steppe_cavalry_tatars_ottoman	0	
governors_mansion	viborniye_streltsy	0	
governors_palace	african_slaver_musketeers	0	
governors_palace	african_tribal_spearmen	0	
governors_palace	americas_hessian_infantry	0	
governors_palace	americas_militia_infantry	0	
governors_palace	americas_provincial_cavalry	0	
governors_palace	armed_peasantry	0	
governors_palace	armed_peasantry_semenys	0	
governors_palace	bashibazouks	0	
governors_palace	cossack_cavalry	0	
governors_palace	cossack_infantry	0	
governors_palace	desert_warriors	0	
governors_palace	east_camel_gunners	0	
governors_palace	east_desert_nomad_camelry	0	
governors_palace	east_ethnic_musketmen_fellahin_musketeers	0	
governors_palace	east_ethnic_warriors_barbary_pirates	0	
governors_palace	east_ethnic_warriors_dervishes	0	
governors_palace	east_irregular_cavalry_pindari	0	
governors_palace	episodic_2_line_infantry	0	
governors_palace	euro_light_infantry_barbets	0	
governors_palace	euro_light_infantry_miquelets	0	
governors_palace	euro_militia_infantry	0	
governors_palace	euro_militia_infantry_colonial_militia	0	
governors_palace	euro_militia_infantry_provincial_infantry	0	
governors_palace	euro_pikemen_colonial	0	
governors_palace	euro_republican_conscript_infantry	0	
governors_palace	gorodskiye_streltsy	0	
governors_palace	guerillas	0	
governors_palace	landless_rabble_bhumiya	0	
governors_palace	maroon_rebels	0	
governors_palace	musellims	0	
governors_palace	native_american_archers_auxiliary	0	
governors_palace	native_american_mounted_musketeers_auxiliary	0	
governors_palace	native_american_musketeers_auxiliary	0	
governors_palace	pandours	0	
governors_palace	pirates	0	
governors_palace	rapparees	0	
governors_palace	riskers_of_souls	0	
governors_palace	sp_ed_dahomey_amazon	0	
governors_palace	sp_ed_ghoorkas	0	
governors_palace	sp_ed_guerillas	0	
governors_palace	steppe_cavalry_kalmuks	0	
governors_palace	steppe_cavalry_tatars_crimean	0	
governors_palace	steppe_cavalry_tatars_ottoman	0	
governors_palace	viborniye_streltsy	0	
governors_residence	african_slaver_musketeers	0	
governors_residence	african_tribal_spearmen	0	
governors_residence	americas_hessian_infantry	0	
governors_residence	americas_militia_infantry	0	
governors_residence	americas_provincial_cavalry	0	
governors_residence	armed_peasantry	0	
governors_residence	armed_peasantry_semenys	0	
governors_residence	bashibazouks	0	
governors_residence	cossack_infantry	0	
governors_residence	desert_warriors	0	
governors_residence	east_desert_nomad_camelry	0	
governors_residence	east_ethnic_musketmen_fellahin_musketeers	0	
governors_residence	east_ethnic_warriors_barbary_pirates	0	
governors_residence	east_ethnic_warriors_dervishes	0	
governors_residence	east_irregular_cavalry_pindari	0	
governors_residence	episodic_2_24_lber_land_cannon	0	
governors_residence	episodic_2_colonial_militia	0	
governors_residence	episodic_2_french_marines	0	
governors_residence	episodic_2_line_infantry	0	
governors_residence	episodic_2_native_american_musketeer_auxiliary	0	
governors_residence	episodic_2_rangers	0	
governors_residence	euro_light_infantry_barbets	0	
governors_residence	euro_light_infantry_miquelets	0	
governors_residence	euro_militia_infantry	0	
governors_residence	euro_militia_infantry_colonial_militia	0	
governors_residence	euro_militia_infantry_provincial_infantry	0	
governors_residence	euro_pikemen_colonial	0	
governors_residence	euro_republican_conscript_infantry	0	
governors_residence	gorodskiye_streltsy	0	
governors_residence	guerillas	0	
governors_residence	highland_clansmen	0	
governors_residence	landless_rabble_bhumiya	0	
governors_residence	maroon_rebels	0	
governors_residence	musellims	0	
governors_residence	native_american_archers_auxiliary	0	
governors_residence	native_american_mounted_musketeers_auxiliary	0	
governors_residence	native_american_musketeers_auxiliary	0	
governors_residence	pirates	0	
governors_residence	rapparees	0	
governors_residence	riskers_of_souls	0	
governors_residence	sp_ed_dahomey_amazon	0	
governors_residence	sp_ed_ghoorkas	0	
governors_residence	sp_ed_guerillas	0	
governors_residence	steppe_cavalry_kalmuks	0	
governors_residence	steppe_cavalry_tatars_crimean	0	
governors_residence	steppe_cavalry_tatars_ottoman	0	
governors_residence	viborniye_streltsy	0	
great_arsenal	12_lber_howitzer	0	
great_arsenal	12_lber_land_cannon	0	
great_arsenal	12_lber_land_cannon_indian	0	
great_arsenal	18_lber_land_cannon	0	
great_arsenal	18_lber_land_cannon_east	0	
great_arsenal	24_lber_howitzer_ottoman	0	
great_arsenal	4_inch_mortar_indian	0	
great_arsenal	6_lber_land_cannon_galloper	0	
great_arsenal	sp_ed_organ_gun	0	
gunnery_school	12_lber_howitzer	0	
gunnery_school	12_lber_land_cannon	0	
gunnery_school	18_lber_land_cannon	0	
gunnery_school	18_lber_land_cannon_indian	0	
gunnery_school	24_lber_howitzer_ottoman	0	
gunnery_school	24_lber_land_cannon_east	0	
gunnery_school	4_inch_mortar	0	
gunnery_school	4_inch_mortar_indian	0	
gunnery_school	6_lber_land_cannon_galloper	0	
gunnery_school	sp_ed_organ_gun	0	
imperial_palace	african_slaver_musketeers	0	
imperial_palace	african_tribal_spearmen	0	
imperial_palace	americas_hessian_infantry	0	
imperial_palace	americas_militia_infantry	0	
imperial_palace	americas_provincial_cavalry	0	
imperial_palace	armed_peasantry	0	
imperial_palace	armed_peasantry_semenys	0	
imperial_palace	bashibazouks	0	
imperial_palace	cossack_cavalry	0	
imperial_palace	cossack_cavalry_hetman	0	
imperial_palace	cossack_infantry	0	
imperial_palace	desert_warriors	0	
imperial_palace	east_camel_gunners	0	
imperial_palace	east_desert_nomad_camelry	0	
imperial_palace	east_ethnic_musketmen_fellahin_musketeers	0	
imperial_palace	east_ethnic_warriors_barbary_pirates	0	
imperial_palace	east_ethnic_warriors_dervishes	0	
imperial_palace	east_irregular_cavalry_pindari	0	
imperial_palace	euro_light_infantry_barbets	0	
imperial_palace	euro_light_infantry_miquelets	0	
imperial_palace	euro_militia_infantry	0	
imperial_palace	euro_militia_infantry_colonial_militia	0	
imperial_palace	euro_militia_infantry_provincial_infantry	0	
imperial_palace	euro_pikemen_colonial	0	
imperial_palace	euro_republican_conscript_infantry	0	
imperial_palace	gorodskiye_streltsy	0	
imperial_palace	guerillas	0	
imperial_palace	landless_rabble_bhumiya	0	
imperial_palace	maroon_rebels	0	
imperial_palace	musellims	0	
imperial_palace	pandours	0	
imperial_palace	pirates	0	
imperial_palace	rapparees	0	
imperial_palace	riskers_of_souls	0	
imperial_palace	sp_ed_dahomey_amazon	0	
imperial_palace	sp_ed_deaths_head_hussar	0	
imperial_palace	sp_ed_ghoorkas	0	
imperial_palace	sp_ed_guerillas	0	
imperial_palace	sp_ed_wild_geese	0	
imperial_palace	steppe_cavalry_kalmuks	0	
imperial_palace	steppe_cavalry_tatars_crimean	0	
imperial_palace	steppe_cavalry_tatars_ottoman	0	
imperial_palace	viborniye_streltsy	0	
local_fishery	brig	0	
local_fishery	brig_american	0	
local_fishery	brig_british	0	
local_fishery	brig_french	0	
local_fishery	brig_spanish	0	
local_fishery	episodic_2_sloop	0	
local_fishery	galleon	0	
local_fishery	galleon_fluyt	0	
local_fishery	galleon_race_built	0	
local_fishery	light_galley/galliot/fusta	0	
local_fishery	medium_galley	0	
local_fishery	ottoman_medium_galley	0	
local_fishery	sloop	0	
local_fishery	sloop_american	0	
local_fishery	sloop_british	0	
local_fishery	sloop_french	0	
local_fishery	sloop_spanish	0	
magistrate	african_tribal_spearmen	0	
magistrate	americas_hessian_infantry	0	
magistrate	americas_militia_infantry	0	
magistrate	armed_peasantry	0	
magistrate	bashibazouks	0	
magistrate	cossack_infantry	0	
magistrate	desert_warriors	0	
magistrate	east_ethnic_warriors_barbary_pirates	0	
magistrate	east_ethnic_warriors_dervishes	0	
magistrate	east_irregular_cavalry_pindari	0	
magistrate	episodic_1_arquebusiers	0	
magistrate	episodic_1_settlers	0	
magistrate	episodic_2_colonial_militia	0	
magistrate	episodic_2_french_marines	0	
magistrate	episodic_2_line_infantry	0	
magistrate	episodic_2_native_american_musketeer_auxiliary	0	
magistrate	episodic_2_rangers	0	
magistrate	euro_light_infantry_barbets	0	
magistrate	euro_light_infantry_miquelets	0	
magistrate	euro_militia_infantry	0	
magistrate	euro_militia_infantry_colonial_militia	0	
magistrate	euro_pikemen_colonial	0	
magistrate	euro_republican_conscript_infantry	0	
magistrate	gorodskiye_streltsy	0	
magistrate	highland_clansmen	0	
magistrate	landless_rabble	0	
magistrate	landless_rabble_bhumiya	0	
magistrate	maroon_rebels	0	
magistrate	musellims	0	
magistrate	native_american_archers_auxiliary	0	
magistrate	native_american_warriors_auxiliary	0	
magistrate	pirates	0	
magistrate	rapparees	0	
magistrate	sp_ed_guerillas	0	
magistrate	steppe_cavalry_tatars_crimean	0	
major_fishery	brig	0	
major_fishery	brig_american	0	
major_fishery	brig_british	0	
major_fishery	brig_french	0	
major_fishery	brig_spanish	0	
major_fishery	episodic_2_sloop	0	
major_fishery	galleon	0	
major_fishery	galleon_fluyt	0	
major_fishery	galleon_race_built	0	
major_fishery	light_galley/galliot/fusta	0	
major_fishery	medium_galley	0	
major_fishery	ottoman_medium_galley	0	
major_fishery	sloop	0	
major_fishery	sloop_american	0	
major_fishery	sloop_british	0	
major_fishery	sloop_french	0	
major_fishery	sloop_spanish	0	
military_academy	americas_dragoons	0	
military_academy	americas_line_infantry	0	
military_academy	americas_long_rifle_men	0	
military_academy	americas_regiment_of_horse	0	
military_academy	armed_peasantry_bhumiya	0	
military_academy	armed_peasantry_tufangis	0	
military_academy	azzars	0	
military_academy	cazadores	0	
military_academy	deli_scouts	0	
military_academy	east_ethnic_hillmen_musketeers	0	
military_academy	east_ethnic_hillmen_musketeers_afghan	0	
military_academy	east_ethnic_hillmen_musketeers_kurdish	0	
military_academy	east_ethnic_musketeers_bargir	0	
military_academy	east_ethnic_musketmen_hindu_musketeers	0	
military_academy	east_ethnic_musketmen_isarelys	0	
military_academy	east_ethnic_musketmen_mughal_musketeers	0	
military_academy	east_ethnic_swordsmen_fellahin	0	
military_academy	east_ethnic_swordsmen_hindu_warriors	0	
military_academy	east_ethnic_swordsmen_islamic_swordsmen	0	
military_academy	east_generals_bodyguard	0	
military_academy	east_grenade_launchers	0	
military_academy	east_lancers	0	
military_academy	east_lancers_bargir	0	
military_academy	east_lancers_silladar	0	
military_academy	east_light_cavalry_qizilbashi	0	
military_academy	east_missile_cavalry_zamindari	0	
military_academy	east_pikemen_zamindari	0	
military_academy	east_sikh_infantry_musketeers	0	
military_academy	east_sikh_warriors	0	
military_academy	east_sipahi_cavalry_colonial	0	
military_academy	euro_african_infantry	0	
military_academy	euro_carabiniers	0	
military_academy	euro_company_cavalry	0	
military_academy	euro_company_cavalry_e_india_co	0	
military_academy	euro_company_cavalry_french_eic	0	
military_academy	euro_company_cavalry_voc	0	
military_academy	euro_company_infantry	0	
military_academy	euro_company_infantry_e_india_co	0	
military_academy	euro_company_infantry_french_eic	0	
military_academy	euro_company_infantry_voc_infantry	0	
military_academy	euro_cuirassiers	0	
military_academy	euro_cuirassiers_austria	0	
military_academy	euro_dragoons	0	
military_academy	euro_dragoons_colonial	0	
military_academy	euro_dragoons_sweden	0	
military_academy	euro_elite_light_infantry_croatian_grenzers	0	
military_academy	euro_expat_infantry_chasseurs_britannique	0	
military_academy	euro_expat_infantry_irish_brigade	0	
military_academy	euro_expat_infantry_regiments_etrangeres	0	
military_academy	euro_generals_bodyguard	0	
military_academy	euro_grenade_launchers	0	
military_academy	euro_grenadiers	0	
military_academy	euro_grenadiers_bearskin	0	
military_academy	euro_heavy_cavalry	0	
military_academy	euro_heavy_cavalry_sweden	0	
military_academy	euro_highlanders_royal_ecossois	0	
military_academy	euro_highlanders_scots	0	
military_academy	euro_hussars	0	
military_academy	euro_hussars_hungarian_hussars	0	
military_academy	euro_lancers	0	
military_academy	euro_lancers_chevau_legers	0	
military_academy	euro_lancers_east_india_company_lancers	0	
military_academy	euro_lancers_uhlans	0	
military_academy	euro_lancers_uhlans_austria	0	
military_academy	euro_light_cavalry	0	
military_academy	euro_light_cavalry_chasseurs_a_cheval	0	
military_academy	euro_light_cavalry_colonial	0	
military_academy	euro_light_dragoons	0	
military_academy	euro_light_dragoons_sweden	0	
military_academy	euro_light_infantry	0	
military_academy	euro_light_infantry_chasseur_a_pied	0	
military_academy	euro_light_infantry_colonial	0	
military_academy	euro_light_infantry_jaegers	0	
military_academy	euro_line_infantry	0	
military_academy	euro_line_infantry_austria	0	
military_academy	euro_line_infantry_britain	0	
military_academy	euro_line_infantry_colonial	0	
military_academy	euro_line_infantry_denmark	0	
military_academy	euro_line_infantry_france	0	
military_academy	euro_line_infantry_holland	0	
military_academy	euro_line_infantry_poland	0	
military_academy	euro_line_infantry_prussia	0	
military_academy	euro_line_infantry_russia	0	
military_academy	euro_line_infantry_spain	0	
military_academy	euro_line_infantry_sweden	0	
military_academy	euro_line_infantry_venice	0	
military_academy	euro_rangers	0	
military_academy	euro_rangers_courers_de_bois	0	
military_academy	euro_rangers_frontiersmen	0	
military_academy	euro_rangers_siberian_hunters	0	
military_academy	euro_regiment_of_horse	0	
military_academy	euro_regiment_of_horse_sweden	0	
military_academy	euro_sepoys	0	
military_academy	hakkapeliitat	0	
military_academy	indian_generals_bodyguard	0	
military_academy	janissaries_beylik	0	
military_academy	janissaries_beylik_grenadiers	0	
military_academy	janissaries_beylik_musketeers	0	
military_academy	janissaries_cemaat	0	
military_academy	mameluks	0	
military_academy	netherlands_swiss_infantry	0	
military_academy	norwegian_ski_troops	0	
military_academy	ottoman_generals_bodyguard	0	
military_academy	prussian_grenadiers	0	
military_academy	russian_grenadiers	0	
military_academy	sp_ed_rogers_rangers	0	
military_academy	spanish_grenadiers	0	
minor_governors_barracks	12_lber_howitzer	0	
minor_governors_barracks	12_lber_land_cannon	0	
minor_governors_barracks	12_lber_land_cannon_indian	0	
minor_governors_barracks	18_lber_land_cannon_east	0	
minor_governors_barracks	24_lber_howitzer_ottoman	0	
minor_governors_barracks	3_lber_land_cannon_galloper	0	
minor_governors_barracks	americas_dragoons	0	
minor_governors_barracks	americas_hessian_infantry	0	
minor_governors_barracks	americas_line_infantry	0	
minor_governors_barracks	americas_militia_infantry	0	
minor_governors_barracks	americas_provincial_cavalry	0	
minor_governors_barracks	americas_regiment_of_horse	0	
minor_governors_barracks	armed_peasantry	0	
minor_governors_barracks	armed_peasantry_bhumiya	0	
minor_governors_barracks	armed_peasantry_semenys	0	
minor_governors_barracks	armed_peasantry_tufangis	0	
minor_governors_barracks	azzars	0	
minor_governors_barracks	bashibazouks	0	
minor_governors_barracks	cazadores	0	
minor_governors_barracks	cossack_cavalry	0	
minor_governors_barracks	cossack_infantry	0	
minor_governors_barracks	deli_scouts	0	
minor_governors_barracks	east_camel_gunners	0	
minor_governors_barracks	east_desert_nomad_camelry	0	
minor_governors_barracks	east_ethnic_hillmen_musketeers	0	
minor_governors_barracks	east_ethnic_hillmen_musketeers_afghan	0	
minor_governors_barracks	east_ethnic_hillmen_musketeers_kurdish	0	
minor_governors_barracks	east_ethnic_musketeers_bargir	0	
minor_governors_barracks	east_ethnic_musketmen_hindu_musketeers	0	
minor_governors_barracks	east_ethnic_musketmen_isarelys	0	
minor_governors_barracks	east_ethnic_swordsmen_fellahin	0	
minor_governors_barracks	east_ethnic_swordsmen_hindu_warriors	0	
minor_governors_barracks	east_ethnic_swordsmen_islamic_swordsmen	0	
minor_governors_barracks	east_ethnic_warriors_dervishes	0	
minor_governors_barracks	east_irregular_cavalry_pindari	0	
minor_governors_barracks	east_lancers_silladar	0	
minor_governors_barracks	east_missile_cavalry_zamindari	0	
minor_governors_barracks	east_pikemen_zamindari	0	
minor_governors_barracks	east_sikh_infantry_musketeers	0	
minor_governors_barracks	east_sikh_warriors	0	
minor_governors_barracks	elite_hungarian_grenadiers	0	
minor_governors_barracks	elite_legion_united_states	0	
minor_governors_barracks	euro_african_infantry	0	
minor_governors_barracks	euro_carabiniers	0	
minor_governors_barracks	euro_company_cavalry	0	
minor_governors_barracks	euro_company_cavalry_e_india_co	0	
minor_governors_barracks	euro_company_cavalry_french_eic	0	
minor_governors_barracks	euro_company_cavalry_voc	0	
minor_governors_barracks	euro_company_infantry	0	
minor_governors_barracks	euro_company_infantry_e_india_co	0	
minor_governors_barracks	euro_company_infantry_french_eic	0	
minor_governors_barracks	euro_company_infantry_voc_infantry	0	
minor_governors_barracks	euro_dragoons	0	
minor_governors_barracks	euro_dragoons_colonial	0	
minor_governors_barracks	euro_dragoons_sweden	0	
minor_governors_barracks	euro_elite_light_infantry_croatian_grenzers	0	
minor_governors_barracks	euro_expat_infantry_chasseurs_britannique	0	
minor_governors_barracks	euro_expat_infantry_irish_brigade	0	
minor_governors_barracks	euro_expat_infantry_regiments_etrangeres	0	
minor_governors_barracks	euro_hussars_hungarian_hussars	0	
minor_governors_barracks	euro_lancers	0	
minor_governors_barracks	euro_lancers_chevau_legers	0	
minor_governors_barracks	euro_lancers_uhlans	0	
minor_governors_barracks	euro_lancers_uhlans_austria	0	
minor_governors_barracks	euro_light_cavalry	0	
minor_governors_barracks	euro_light_cavalry_chasseurs_a_cheval	0	
minor_governors_barracks	euro_light_cavalry_colonial	0	
minor_governors_barracks	euro_light_infantry	0	
minor_governors_barracks	euro_light_infantry_chasseur_a_pied	0	
minor_governors_barracks	euro_light_infantry_colonial	0	
minor_governors_barracks	euro_light_infantry_jaegers	0	
minor_governors_barracks	euro_line_infantry	0	
minor_governors_barracks	euro_line_infantry_austria	0	
minor_governors_barracks	euro_line_infantry_britain	0	
minor_governors_barracks	euro_line_infantry_colonial	0	
minor_governors_barracks	euro_line_infantry_denmark	0	
minor_governors_barracks	euro_line_infantry_france	0	
minor_governors_barracks	euro_line_infantry_holland	0	
minor_governors_barracks	euro_line_infantry_poland	0	
minor_governors_barracks	euro_line_infantry_prussia	0	
minor_governors_barracks	euro_line_infantry_russia	0	
minor_governors_barracks	euro_line_infantry_spain	0	
minor_governors_barracks	euro_line_infantry_sweden	0	
minor_governors_barracks	euro_line_infantry_venice	0	
minor_governors_barracks	euro_militia_infantry	0	
minor_governors_barracks	euro_militia_infantry_colonial_militia	0	
minor_governors_barracks	euro_militia_infantry_minutemen	0	
minor_governors_barracks	euro_pikemen_colonial	0	
minor_governors_barracks	euro_provincial_cavalry	0	
minor_governors_barracks	euro_provincial_cavalry_gendarmerie	0	
minor_governors_barracks	euro_provincial_cavalry_yeomanry	0	
minor_governors_barracks	euro_rangers	0	
minor_governors_barracks	euro_rangers_courers_de_bois	0	
minor_governors_barracks	euro_rangers_frontiersmen	0	
minor_governors_barracks	euro_rangers_siberian_hunters	0	
minor_governors_barracks	euro_regiment_of_horse	0	
minor_governors_barracks	euro_regiment_of_horse_sweden	0	
minor_governors_barracks	euro_sepoys	0	
minor_governors_barracks	gorodskiye_streltsy	0	
minor_governors_barracks	hakkapeliitat	0	
minor_governors_barracks	janissaries_beylik	0	
minor_governors_barracks	janissaries_cemaat	0	
minor_governors_barracks	landless_rabble_bhumiya	0	
minor_governors_barracks	mameluks	0	
minor_governors_barracks	musellims	0	
minor_governors_barracks	native_american_archers_auxiliary	0	
minor_governors_barracks	native_american_mounted_musketeers_auxiliary	0	
minor_governors_barracks	native_american_musketeers_auxiliary	0	
minor_governors_barracks	norwegian_ski_troops	0	
minor_governors_barracks	pirates	0	
minor_governors_barracks	sp_ed_dahomey_amazon	0	
minor_governors_barracks	sp_ed_ghoorkas	0	
minor_governors_barracks	sp_ed_guerillas	0	
minor_governors_barracks	sp_ed_rogers_rangers	0	
minor_governors_barracks	steppe_cavalry_tatars_ottoman	0	
minor_governors_barracks	viborniye_streltsy	0	
minor_governors_encampment	12_lber_land_cannon	0	
minor_governors_encampment	12_lber_land_cannon_indian	0	
minor_governors_encampment	18_lber_land_cannon_east	0	
minor_governors_encampment	americas_dragoons	0	
minor_governors_encampment	americas_hessian_infantry	0	
minor_governors_encampment	americas_militia_infantry	0	
minor_governors_encampment	americas_provincial_cavalry	0	
minor_governors_encampment	armed_peasantry	0	
minor_governors_encampment	armed_peasantry_bhumiya	0	
minor_governors_encampment	armed_peasantry_semenys	0	
minor_governors_encampment	azzars	0	
minor_governors_encampment	bashibazouks	0	
minor_governors_encampment	cossack_cavalry	0	
minor_governors_encampment	cossack_infantry	0	
minor_governors_encampment	deli_scouts	0	
minor_governors_encampment	east_camel_gunners	0	
minor_governors_encampment	east_desert_nomad_camelry	0	
minor_governors_encampment	east_ethnic_musketmen_hindu_musketeers	0	
minor_governors_encampment	east_ethnic_swordsmen_fellahin	0	
minor_governors_encampment	east_ethnic_swordsmen_hindu_warriors	0	
minor_governors_encampment	east_ethnic_warriors_dervishes	0	
minor_governors_encampment	east_irregular_cavalry_pindari	0	
minor_governors_encampment	east_lancers_silladar	0	
minor_governors_encampment	east_pikemen_zamindari	0	
minor_governors_encampment	east_sikh_infantry_musketeers	0	
minor_governors_encampment	euro_carabiniers	0	
minor_governors_encampment	euro_dragoons	0	
minor_governors_encampment	euro_dragoons_colonial	0	
minor_governors_encampment	euro_dragoons_sweden	0	
minor_governors_encampment	euro_expat_infantry_chasseurs_britannique	0	
minor_governors_encampment	euro_expat_infantry_irish_brigade	0	
minor_governors_encampment	euro_expat_infantry_regiments_etrangeres	0	
minor_governors_encampment	euro_militia_infantry	0	
minor_governors_encampment	euro_militia_infantry_colonial_militia	0	
minor_governors_encampment	euro_militia_infantry_minutemen	0	
minor_governors_encampment	euro_pikemen_colonial	0	
minor_governors_encampment	euro_provincial_cavalry	0	
minor_governors_encampment	euro_provincial_cavalry_gendarmerie	0	
minor_governors_encampment	euro_provincial_cavalry_yeomanry	0	
minor_governors_encampment	euro_regiment_of_horse	0	
minor_governors_encampment	euro_regiment_of_horse_sweden	0	
minor_governors_encampment	euro_sepoys	0	
minor_governors_encampment	gorodskiye_streltsy	0	
minor_governors_encampment	hakkapeliitat	0	
minor_governors_encampment	landless_rabble_bhumiya	0	
minor_governors_encampment	musellims	0	
minor_governors_encampment	native_american_archers_auxiliary	0	
minor_governors_encampment	native_american_mounted_musketeers_auxiliary	0	
minor_governors_encampment	native_american_musketeers_auxiliary	0	
minor_governors_encampment	pirates	0	
minor_governors_encampment	sp_ed_dahomey_amazon	0	
minor_governors_encampment	sp_ed_ghoorkas	0	
minor_governors_encampment	sp_ed_guerillas	0	
minor_governors_encampment	steppe_cavalry_tatars_ottoman	0	
minor_governors_encampment	viborniye_streltsy	0	
minor_governors_mansion	african_slaver_musketeers	0	
minor_governors_mansion	african_tribal_spearmen	0	
minor_governors_mansion	americas_hessian_infantry	0	
minor_governors_mansion	americas_militia_infantry	0	
minor_governors_mansion	americas_provincial_cavalry	0	
minor_governors_mansion	armed_peasantry	0	
minor_governors_mansion	armed_peasantry_semenys	0	
minor_governors_mansion	bashibazouks	0	
minor_governors_mansion	cossack_cavalry	0	
minor_governors_mansion	cossack_infantry	0	
minor_governors_mansion	desert_warriors	0	
minor_governors_mansion	east_camel_gunners	0	
minor_governors_mansion	east_desert_nomad_camelry	0	
minor_governors_mansion	east_ethnic_musketmen_fellahin_musketeers	0	
minor_governors_mansion	east_ethnic_warriors_barbary_pirates	0	
minor_governors_mansion	east_ethnic_warriors_dervishes	0	
minor_governors_mansion	east_irregular_cavalry_pindari	0	
minor_governors_mansion	episodic_2_24_lber_land_cannon	0	
minor_governors_mansion	episodic_2_colonial_militia	0	
minor_governors_mansion	episodic_2_french_marines	0	
minor_governors_mansion	episodic_2_light_cavalry_colonial	0	
minor_governors_mansion	episodic_2_line_infantry	0	
minor_governors_mansion	episodic_2_native_american_musketeer_auxiliary	0	
minor_governors_mansion	episodic_2_rangers	0	
minor_governors_mansion	euro_light_infantry_barbets	0	
minor_governors_mansion	euro_light_infantry_miquelets	0	
minor_governors_mansion	euro_militia_infantry	0	
minor_governors_mansion	euro_militia_infantry_colonial_militia	0	
minor_governors_mansion	euro_militia_infantry_provincial_infantry	0	
minor_governors_mansion	euro_pikemen_colonial	0	
minor_governors_mansion	euro_provincial_cavalry	0	
minor_governors_mansion	euro_provincial_cavalry_gendarmerie	0	
minor_governors_mansion	euro_provincial_cavalry_yeomanry	0	
minor_governors_mansion	euro_republican_conscript_infantry	0	
minor_governors_mansion	gorodskiye_streltsy	0	
minor_governors_mansion	guerillas	0	
minor_governors_mansion	landless_rabble_bhumiya	0	
minor_governors_mansion	maroon_rebels	0	
minor_governors_mansion	musellims	0	
minor_governors_mansion	native_american_archers_auxiliary	0	
minor_governors_mansion	native_american_mounted_musketeers_auxiliary	0	
minor_governors_mansion	native_american_musketeers_auxiliary	0	
minor_governors_mansion	pandours	0	
minor_governors_mansion	pirates	0	
minor_governors_mansion	rapparees	0	
minor_governors_mansion	riskers_of_souls	0	
minor_governors_mansion	sp_ed_dahomey_amazon	0	
minor_governors_mansion	sp_ed_ghoorkas	0	
minor_governors_mansion	sp_ed_guerillas	0	
minor_governors_mansion	steppe_cavalry_tatars_crimean	0	
minor_governors_mansion	steppe_cavalry_tatars_ottoman	0	
minor_governors_mansion	viborniye_streltsy	0	
minor_governors_palace	african_slaver_musketeers	0	
minor_governors_palace	african_tribal_spearmen	0	
minor_governors_palace	americas_hessian_infantry	0	
minor_governors_palace	americas_militia_infantry	0	
minor_governors_palace	americas_provincial_cavalry	0	
minor_governors_palace	armed_peasantry	0	
minor_governors_palace	armed_peasantry_bhumiya	0	
minor_governors_palace	armed_peasantry_semenys	0	
minor_governors_palace	bashibazouks	0	
minor_governors_palace	cossack_cavalry	0	
minor_governors_palace	cossack_infantry	0	
minor_governors_palace	desert_warriors	0	
minor_governors_palace	east_camel_gunners	0	
minor_governors_palace	east_desert_nomad_camelry	0	
minor_governors_palace	east_ethnic_musketmen_fellahin_musketeers	0	
minor_governors_palace	east_ethnic_warriors_barbary_pirates	0	
minor_governors_palace	east_ethnic_warriors_dervishes	0	
minor_governors_palace	east_irregular_cavalry_pindari	0	
minor_governors_palace	episodic_2_line_infantry	0	
minor_governors_palace	euro_light_infantry_barbets	0	
minor_governors_palace	euro_light_infantry_miquelets	0	
minor_governors_palace	euro_militia_infantry	0	
minor_governors_palace	euro_militia_infantry_colonial_militia	0	
minor_governors_palace	euro_militia_infantry_provincial_infantry	0	
minor_governors_palace	euro_pikemen_colonial	0	
minor_governors_palace	euro_provincial_cavalry	0	
minor_governors_palace	euro_provincial_cavalry_gendarmerie	0	
minor_governors_palace	euro_provincial_cavalry_yeomanry	0	
minor_governors_palace	euro_republican_conscript_infantry	0	
minor_governors_palace	gorodskiye_streltsy	0	
minor_governors_palace	guerillas	0	
minor_governors_palace	landless_rabble_bhumiya	0	
